"","Habitat_Breadth_sqrt","y"
"1",0,-6.38922486795629
"2",0.0303030303030303,-6.38922486795629
"3",0.0606060606060606,-6.38922486795629
"4",0.0909090909090909,-6.38922486795629
"5",0.121212121212121,-6.38922486795629
"6",0.151515151515152,-6.38922486795629
"7",0.181818181818182,-6.38922486795629
"8",0.212121212121212,-6.38922486795629
"9",0.242424242424242,-6.38922486795629
"10",0.272727272727273,-6.38922486795629
"11",0.303030303030303,-6.38922486795629
"12",0.333333333333333,-6.38922486795629
"13",0.363636363636364,-6.38922486795629
"14",0.393939393939394,-6.38922486795629
"15",0.424242424242424,-6.38922486795629
"16",0.454545454545455,-6.38922486795629
"17",0.484848484848485,-6.38922486795629
"18",0.515151515151515,-6.38922486795629
"19",0.545454545454545,-6.38922486795629
"20",0.575757575757576,-6.38922486795629
"21",0.606060606060606,-6.38922486795629
"22",0.636363636363636,-6.38922486795629
"23",0.666666666666667,-6.38922486795629
"24",0.696969696969697,-6.38922486795629
"25",0.727272727272727,-6.38922486795629
"26",0.757575757575758,-6.38922486795629
"27",0.787878787878788,-6.38922486795629
"28",0.818181818181818,-6.38922486795629
"29",0.848484848484849,-6.38922486795629
"30",0.878787878787879,-6.38922486795629
"31",0.909090909090909,-6.38922486795629
"32",0.939393939393939,-6.38922486795629
"33",0.96969696969697,-6.38922486795629
"34",1,-6.38922486795629
"35",1.03030303030303,-6.38922486795629
"36",1.06060606060606,-6.38922486795629
"37",1.09090909090909,-6.38922486795629
"38",1.12121212121212,-6.38922486795629
"39",1.15151515151515,-6.38922486795629
"40",1.18181818181818,-6.38922486795629
"41",1.21212121212121,-6.38483215225153
"42",1.24242424242424,-6.38483215225153
"43",1.27272727272727,-6.38483215225153
"44",1.3030303030303,-6.38483215225153
"45",1.33333333333333,-6.38483215225153
"46",1.36363636363636,-6.38483215225153
"47",1.39393939393939,-6.38483215225153
"48",1.42424242424242,-6.38483215225153
"49",1.45454545454545,-6.38483215225153
"50",1.48484848484848,-6.38483215225153
"51",1.51515151515152,-6.38483215225153
"52",1.54545454545455,-6.38483215225153
"53",1.57575757575758,-6.38478063579491
"54",1.60606060606061,-6.38478063579491
"55",1.63636363636364,-6.38478063579491
"56",1.66666666666667,-6.38478063579491
"57",1.6969696969697,-6.38478063579491
"58",1.72727272727273,-6.38478063579491
"59",1.75757575757576,-6.38478063579491
"60",1.78787878787879,-6.38478063579491
"61",1.81818181818182,-6.38478063579491
"62",1.84848484848485,-6.38478063579491
"63",1.87878787878788,-6.38453649448142
"64",1.90909090909091,-6.38453649448142
"65",1.93939393939394,-6.38453649448142
"66",1.96969696969697,-6.38453649448142
"67",2,-6.38453649448142
"68",2.03030303030303,-6.38453649448142
"69",2.06060606060606,-6.38453649448142
"70",2.09090909090909,-6.38453649448142
"71",2.12121212121212,-6.38453649448142
"72",2.15151515151515,-6.38453649448142
"73",2.18181818181818,-6.38453649448142
"74",2.21212121212121,-6.38453649448142
"75",2.24242424242424,-6.38453649448142
"76",2.27272727272727,-6.38453649448142
"77",2.3030303030303,-6.38453649448142
"78",2.33333333333333,-6.38453649448142
"79",2.36363636363636,-6.38443072867157
"80",2.39393939393939,-6.38443072867157
"81",2.42424242424242,-6.38443072867157
"82",2.45454545454545,-6.38443072867157
"83",2.48484848484848,-6.38443072867157
"84",2.51515151515152,-6.38443072867157
"85",2.54545454545455,-6.38443072867157
"86",2.57575757575758,-6.38443072867157
"87",2.60606060606061,-6.38443072867157
"88",2.63636363636364,-6.38443072867157
"89",2.66666666666667,-6.38443072867157
"90",2.6969696969697,-6.38443072867157
"91",2.72727272727273,-6.38443072867157
"92",2.75757575757576,-6.38443072867157
"93",2.78787878787879,-6.38443072867157
"94",2.81818181818182,-6.38443072867157
"95",2.84848484848485,-6.38443072867157
"96",2.87878787878788,-6.38443072867157
"97",2.90909090909091,-6.38443072867157
"98",2.93939393939394,-6.38443072867157
"99",2.96969696969697,-6.38443072867157
"100",3,-6.38443072867157
