"","Habitat_Breadth_sqrt","y"
"1",0,-4.70983185683287
"2",0.0349909254054545,-4.70983185683287
"3",0.0699818508109091,-4.70983185683287
"4",0.104972776216364,-4.70983185683287
"5",0.139963701621818,-4.70983185683287
"6",0.174954627027273,-4.70983185683287
"7",0.209945552432727,-4.70983185683287
"8",0.244936477838182,-4.70983185683287
"9",0.279927403243636,-4.70983185683287
"10",0.314918328649091,-4.70983185683287
"11",0.349909254054545,-4.70983185683287
"12",0.38490017946,-4.70983185683287
"13",0.419891104865455,-4.70983185683287
"14",0.454882030270909,-4.70983185683287
"15",0.489872955676364,-4.70983185683287
"16",0.524863881081818,-4.70983185683287
"17",0.559854806487273,-4.70983185683287
"18",0.594845731892727,-4.70983185683287
"19",0.629836657298182,-4.70983185683287
"20",0.664827582703636,-4.70983185683287
"21",0.699818508109091,-4.70983185683287
"22",0.734809433514545,-4.70983185683287
"23",0.76980035892,-4.70983185683287
"24",0.804791284325455,-4.70983185683287
"25",0.839782209730909,-4.70983185683287
"26",0.874773135136364,-4.70983185683287
"27",0.909764060541818,-4.70983185683287
"28",0.944754985947273,-4.70983185683287
"29",0.979745911352727,-4.70983185683287
"30",1.01473683675818,-4.70983185683287
"31",1.04972776216364,-4.70983185683287
"32",1.08471868756909,-4.70983185683287
"33",1.11970961297455,-4.70983185683287
"34",1.15470053838,-4.70983185683287
"35",1.18969146378545,-4.70983185683287
"36",1.22468238919091,-4.70676784035081
"37",1.25967331459636,-4.70676784035081
"38",1.29466424000182,-4.70676784035081
"39",1.32965516540727,-4.70676784035081
"40",1.36464609081273,-4.70676784035081
"41",1.39963701621818,-4.70676784035081
"42",1.43462794162364,-4.70676784035081
"43",1.46961886702909,-4.70676784035081
"44",1.50460979243455,-4.70676784035081
"45",1.53960071784,-4.70676784035081
"46",1.57459164324545,-4.70489042693487
"47",1.60958256865091,-4.70489042693487
"48",1.64457349405636,-4.70489042693487
"49",1.67956441946182,-4.70489042693487
"50",1.71455534486727,-4.70489042693487
"51",1.74954627027273,-4.70489042693487
"52",1.78453719567818,-4.70489042693487
"53",1.81952812108364,-4.70489042693487
"54",1.85451904648909,-4.70489042693487
"55",1.88950997189455,-4.49818579689899
"56",1.9245008973,-4.49818579689899
"57",1.95949182270545,-4.49818579689899
"58",1.99448274811091,-4.49818579689899
"59",2.02947367351636,-4.49818579689899
"60",2.06446459892182,-4.49818579689899
"61",2.09945552432727,-4.49818579689899
"62",2.13444644973273,-4.49444649934507
"63",2.16943737513818,-4.49444649934507
"64",2.20442830054364,-4.49444649934507
"65",2.23941922594909,-4.49444649934507
"66",2.27441015135455,-4.49444649934507
"67",2.30940107676,-4.49444649934507
"68",2.34439200216545,-4.58030263356344
"69",2.37938292757091,-4.58030263356344
"70",2.41437385297636,-4.58030263356344
"71",2.44936477838182,-4.58030263356344
"72",2.48435570378727,-4.58030263356344
"73",2.51934662919273,-4.58030263356344
"74",2.55433755459818,-4.5845305933262
"75",2.58932848000364,-4.5845305933262
"76",2.62431940540909,-4.5845305933262
"77",2.65931033081455,-4.5845305933262
"78",2.69430125622,-4.5845305933262
"79",2.72929218162545,-4.5845305933262
"80",2.76428310703091,-4.65878919933493
"81",2.79927403243636,-4.65878919933493
"82",2.83426495784182,-4.65878919933493
"83",2.86925588324727,-4.65878919933493
"84",2.90424680865273,-4.65878919933493
"85",2.93923773405818,-4.65878919933493
"86",2.97422865946364,-4.65878919933493
"87",3.00921958486909,-4.65878919933493
"88",3.04421051027455,-4.65878919933493
"89",3.07920143568,-4.65878919933493
"90",3.11419236108545,-4.65878919933493
"91",3.14918328649091,-4.65878919933493
"92",3.18417421189636,-4.65878919933493
"93",3.21916513730182,-4.65878919933493
"94",3.25415606270727,-4.65878919933493
"95",3.28914698811273,-4.65878919933493
"96",3.32413791351818,-4.65878919933493
"97",3.35912883892364,-4.65878919933493
"98",3.39411976432909,-4.65878919933493
"99",3.42911068973455,-4.65878919933493
"100",3.46410161514,-4.65878919933493
