"","Habitat_Breadth_sqrt","y"
"1",0,-5.75470066142868
"2",0.0349909254054545,-5.75470066142868
"3",0.0699818508109091,-5.75470066142868
"4",0.104972776216364,-5.75470066142868
"5",0.139963701621818,-5.75470066142868
"6",0.174954627027273,-5.75470066142868
"7",0.209945552432727,-5.75470066142868
"8",0.244936477838182,-5.75470066142868
"9",0.279927403243636,-5.75470066142868
"10",0.314918328649091,-5.75470066142868
"11",0.349909254054545,-5.75470066142868
"12",0.38490017946,-5.75470066142868
"13",0.419891104865455,-5.75470066142868
"14",0.454882030270909,-5.75470066142868
"15",0.489872955676364,-5.75470066142868
"16",0.524863881081818,-5.75470066142868
"17",0.559854806487273,-5.75470066142868
"18",0.594845731892727,-5.75470066142868
"19",0.629836657298182,-5.75470066142868
"20",0.664827582703636,-5.75470066142868
"21",0.699818508109091,-5.75470066142868
"22",0.734809433514545,-5.75470066142868
"23",0.76980035892,-5.75470066142868
"24",0.804791284325455,-5.75470066142868
"25",0.839782209730909,-5.75470066142868
"26",0.874773135136364,-5.75470066142868
"27",0.909764060541818,-5.75470066142868
"28",0.944754985947273,-5.75470066142868
"29",0.979745911352727,-5.75470066142868
"30",1.01473683675818,-5.75470066142868
"31",1.04972776216364,-5.75470066142868
"32",1.08471868756909,-5.75470066142868
"33",1.11970961297455,-5.75470066142868
"34",1.15470053838,-5.75470066142868
"35",1.18969146378545,-5.75470066142868
"36",1.22468238919091,-5.75465732336047
"37",1.25967331459636,-5.75465732336047
"38",1.29466424000182,-5.75465732336047
"39",1.32965516540727,-5.75465732336047
"40",1.36464609081273,-5.75465732336047
"41",1.39963701621818,-5.75465732336047
"42",1.43462794162364,-5.75465732336047
"43",1.46961886702909,-5.75465732336047
"44",1.50460979243455,-5.75465732336047
"45",1.53960071784,-5.75465732336047
"46",1.57459164324545,-5.75478520425375
"47",1.60958256865091,-5.75478520425375
"48",1.64457349405636,-5.75478520425375
"49",1.67956441946182,-5.75478520425375
"50",1.71455534486727,-5.75478520425375
"51",1.74954627027273,-5.75478520425375
"52",1.78453719567818,-5.75478520425375
"53",1.81952812108364,-5.75478520425375
"54",1.85451904648909,-5.75478520425375
"55",1.88950997189455,-5.7541267335395
"56",1.9245008973,-5.7541267335395
"57",1.95949182270545,-5.7541267335395
"58",1.99448274811091,-5.75413690579929
"59",2.02947367351636,-5.75413690579929
"60",2.06446459892182,-5.75413690579929
"61",2.09945552432727,-5.75413690579929
"62",2.13444644973273,-5.75467929758393
"63",2.16943737513818,-5.75467929758393
"64",2.20442830054364,-5.75467929758393
"65",2.23941922594909,-5.75467929758393
"66",2.27441015135455,-5.75467929758393
"67",2.30940107676,-5.75467929758393
"68",2.34439200216545,-5.75421403490563
"69",2.37938292757091,-5.75421403490563
"70",2.41437385297636,-5.75421403490563
"71",2.44936477838182,-5.75421403490563
"72",2.48435570378727,-5.75421403490563
"73",2.51934662919273,-5.75421403490563
"74",2.55433755459818,-5.75184613371196
"75",2.58932848000364,-5.75184613371196
"76",2.62431940540909,-5.75184613371196
"77",2.65931033081455,-5.75184613371196
"78",2.69430125622,-5.75184613371196
"79",2.72929218162545,-5.75184613371196
"80",2.76428310703091,-5.79934674865654
"81",2.79927403243636,-5.79934674865654
"82",2.83426495784182,-5.79934674865654
"83",2.86925588324727,-5.79934674865654
"84",2.90424680865273,-5.79934674865654
"85",2.93923773405818,-5.79934674865654
"86",2.97422865946364,-5.79934674865654
"87",3.00921958486909,-5.79934674865654
"88",3.04421051027455,-5.79934674865654
"89",3.07920143568,-5.79934674865654
"90",3.11419236108545,-5.79934674865654
"91",3.14918328649091,-5.79934674865654
"92",3.18417421189636,-5.79934674865654
"93",3.21916513730182,-5.79934674865654
"94",3.25415606270727,-5.79934674865654
"95",3.28914698811273,-5.79934674865654
"96",3.32413791351818,-5.79934674865654
"97",3.35912883892364,-5.79934674865654
"98",3.39411976432909,-5.79934674865654
"99",3.42911068973455,-5.79934674865654
"100",3.46410161514,-5.79934674865654
