"","Mosquitoes_mean","y"
"1",0,-6.16890485351495
"2",51.8384170505051,-6.16890485351495
"3",103.67683410101,-6.16890485351495
"4",155.515251151515,-6.16890485351495
"5",207.35366820202,-6.16890485351495
"6",259.192085252525,-6.16890485351495
"7",311.03050230303,-6.16890485351495
"8",362.868919353535,-6.16878169286319
"9",414.70733640404,-6.16878169286319
"10",466.545753454545,-6.16878169286319
"11",518.384170505051,-6.16878169286319
"12",570.222587555556,-6.16878169286319
"13",622.061004606061,-6.16878169286319
"14",673.899421656566,-6.16878169286319
"15",725.737838707071,-6.16878169286319
"16",777.576255757576,-6.16878169286319
"17",829.414672808081,-6.16878169286319
"18",881.253089858586,-6.16878169286319
"19",933.091506909091,-6.16878169286319
"20",984.929923959596,-6.16878169286319
"21",1036.7683410101,-6.16837013674092
"22",1088.60675806061,-6.16837013674092
"23",1140.44517511111,-6.16837013674092
"24",1192.28359216162,-6.16837013674092
"25",1244.12200921212,-6.16837013674092
"26",1295.96042626263,-6.16837013674092
"27",1347.79884331313,-6.16749019780497
"28",1399.63726036364,-6.16749019780497
"29",1451.47567741414,-6.16788836290665
"30",1503.31409446465,-6.16788836290665
"31",1555.15251151515,-6.16801950159793
"32",1606.99092856566,-6.16801950159793
"33",1658.82934561616,-6.16801950159793
"34",1710.66776266667,-6.16801366649948
"35",1762.50617971717,-6.16801366649948
"36",1814.34459676768,-6.16801366649948
"37",1866.18301381818,-6.16801366649948
"38",1918.02143086869,-6.16801366649948
"39",1969.85984791919,-6.16801366649948
"40",2021.6982649697,-6.16801366649948
"41",2073.5366820202,-6.16801366649948
"42",2125.37509907071,-6.16801366649948
"43",2177.21351612121,-6.16801366649948
"44",2229.05193317172,-6.16801366649948
"45",2280.89035022222,-6.16801366649948
"46",2332.72876727273,-6.16801366649948
"47",2384.56718432323,-6.16801366649948
"48",2436.40560137374,-6.16801366649948
"49",2488.24401842424,-6.16801366649948
"50",2540.08243547475,-6.16801366649948
"51",2591.92085252525,-6.16801366649948
"52",2643.75926957576,-6.16801366649948
"53",2695.59768662626,-6.16801366649948
"54",2747.43610367677,-6.16801366649948
"55",2799.27452072727,-6.16801366649948
"56",2851.11293777778,-6.16801366649948
"57",2902.95135482828,-6.16801366649948
"58",2954.78977187879,-6.16801366649948
"59",3006.62818892929,-6.16801366649948
"60",3058.4666059798,-6.16801366649948
"61",3110.3050230303,-6.16801366649948
"62",3162.14344008081,-6.16801366649948
"63",3213.98185713131,-6.16801366649948
"64",3265.82027418182,-6.16801366649948
"65",3317.65869123232,-6.16801366649948
"66",3369.49710828283,-6.16801366649948
"67",3421.33552533333,-6.16801366649948
"68",3473.17394238384,-6.16801366649948
"69",3525.01235943434,-6.16801366649948
"70",3576.85077648485,-6.16801366649948
"71",3628.68919353535,-6.16801366649948
"72",3680.52761058586,-6.16801366649948
"73",3732.36602763636,-6.16801366649948
"74",3784.20444468687,-6.16801366649948
"75",3836.04286173737,-6.16801366649948
"76",3887.88127878788,-6.16801366649948
"77",3939.71969583838,-6.16801366649948
"78",3991.55811288889,-6.16801366649948
"79",4043.39652993939,-6.16801366649948
"80",4095.2349469899,-6.16801366649948
"81",4147.0733640404,-6.16801366649948
"82",4198.91178109091,-6.16801366649948
"83",4250.75019814141,-6.16801366649948
"84",4302.58861519192,-6.16801366649948
"85",4354.42703224242,-6.16801366649948
"86",4406.26544929293,-6.16801366649948
"87",4458.10386634343,-6.16801366649948
"88",4509.94228339394,-6.16801366649948
"89",4561.78070044444,-6.16801366649948
"90",4613.61911749495,-6.16801366649948
"91",4665.45753454545,-6.16801366649948
"92",4717.29595159596,-6.16801366649948
"93",4769.13436864646,-6.16801366649948
"94",4820.97278569697,-6.16801366649948
"95",4872.81120274747,-6.16801366649948
"96",4924.64961979798,-6.16801366649948
"97",4976.48803684848,-6.16801366649948
"98",5028.32645389899,-6.16801366649948
"99",5080.16487094949,-6.16801366649948
"100",5132.003288,-6.16801366649948
